"cruise","station","cruise_station","decimalLatitude","decimalLongitude","decimalLongitude_flag","time_UTC","time_local","date","region","average_depth","FishNum","forkLength","abbrevName_fish","uniqueIdentifierFish","scientificName_fish","scientificNameID_fish","vernacularName","preyTaxon","scientificName_preyTaxon","scientificNameID_preyTaxon","preyCount"
201402,127,"201402-127",40.120195,-73.5442316666667,1,22:07:34,"17:07:00",2014-04-17,"SNE",42,354,220,"A. aestivalis","201402_127_354_A_aestivalis","Alosa aestivalis",161703,"Blueback herring","Limacina helicina","Limacina helicina",76340,200
201402,127,"201402-127",40.120195,-73.5442316666667,1,22:07:34,"17:07:00",2014-04-17,"SNE",42,355,224,"A. aestivalis","201402_127_355_A_aestivalis","Alosa aestivalis",161703,"Blueback herring","Limacina helicina","Limacina helicina",76340,240
201402,56,"201402-56",38.334775,-74.0738666666667,1,22:40:55,"17:40:00",2014-04-02,"MAB",63,387,215,"A. aestivalis","201402_56_387_A_aestivalis","Alosa aestivalis",161703,"Blueback herring","Limacina helicina","Limacina helicina",76340,13
201402,56,"201402-56",38.334775,-74.0738666666667,1,22:40:55,"17:40:00",2014-04-02,"MAB",63,389,222,"A. aestivalis","201402_56_389_A_aestivalis","Alosa aestivalis",161703,"Blueback herring","Limacina helicina","Limacina helicina",76340,140
201402,118,"201402-118",39.8629783333333,-73.7046566666667,1,03:52:17,"22:52:00",2014-04-17,"MAB",32,407,195,"A. aestivalis","201402_118_407_A_aestivalis","Alosa aestivalis",161703,"Blueback herring","Limacina helicina","Limacina helicina",76340,250
201402,257,"201402-257",42.6133333333333,-66.632,1,15:15:41,"10:15:00",2014-05-14,"GoM",179,252,250,"A. pseudoharengus","201402_257_252_A_pseudoharengus","Alosa pseudoharengus",161706,"Alewife","Limacina helicina","Limacina helicina",76340,12
201402,191,"201402-191",41.8969583333333,-68.9268016666667,1,09:52:14,"04:52:00",2014-05-07,"GoM",156,268,172,"A. pseudoharengus","201402_191_268_A_pseudoharengus","Alosa pseudoharengus",161706,"Alewife","Limacina helicina","Limacina helicina",76340,5
201402,189,"201402-189",42.1581466666667,-69.9618333333333,1,01:04:52,"20:04:00",2014-05-07,"GoM",140,325,164,"A. pseudoharengus","201402_189_325_A_pseudoharengus","Alosa pseudoharengus",161706,"Alewife","Limacina helicina","Limacina helicina",76340,1
201402,64,"201402-64",41.2053166666667,-71.2291983333333,1,04:06:09,"23:06:00",2014-04-11,"SNE",48,221,180,"C. harengus","201402_64_221_C_harengus","Clupea harengus",161722,"Atlantic herring","Limacina helicina","Limacina helicina",76340,7
201402,114,"201402-114",39.24038,-73.7297483333333,1,18:00:00,"13:00:00",2014-04-16,"MAB",43,224,243,"C. harengus","201402_114_224_C_harengus","Clupea harengus",161722,"Atlantic herring","Limacina helicina","Limacina helicina",76340,430
201402,114,"201402-114",39.24038,-73.7297483333333,1,18:00:00,"13:00:00",2014-04-16,"MAB",43,225,238,"C. harengus","201402_114_225_C_harengus","Clupea harengus",161722,"Atlantic herring","Limacina helicina","Limacina helicina",76340,230
201402,57,"201402-57",38.587985,-74.2898816666667,1,01:05:40,"20:05:00",2014-04-03,"MAB",45,375,204,"C. harengus","201402_57_375_C_harengus","Clupea harengus",161722,"Atlantic herring","Limacina helicina","Limacina helicina",76340,50
201402,58,"201402-58",38.8625,-74.4579366666667,1,03:42:51,"22:42:00",2014-04-03,"MAB",25,378,224,"C. harengus","201402_58_378_C_harengus","Clupea harengus",161722,"Atlantic herring","Limacina helicina","Limacina helicina",76340,40
201402,45,"201402-45",38.1196666666667,-74.5233333333333,1,19:31:04,"14:31:00",2014-04-01,"MAB",41,423,217,"C. harengus","201402_45_423_C_harengus","Clupea harengus",161722,"Atlantic herring","Limacina helicina","Limacina helicina",76340,920
201402,45,"201402-45",38.1196666666667,-74.5233333333333,1,19:31:04,"14:31:00",2014-04-01,"MAB",41,424,234,"C. harengus","201402_45_424_C_harengus","Clupea harengus",161722,"Atlantic herring","Limacina helicina","Limacina helicina",76340,1020
201402,74,"201402-74",40.080725,-70.80851,1,03:43:15,"22:43:00",2014-04-12,"SNE",142,392,114,"P. triacanthus","201402_74_392_P_triacanthus","Peprilus triacanthus",172567,"Atlantic butterfish","Limacina helicina","Limacina helicina",76340,1
201402,272,"201402-272",44.349245,-67.0215483333333,1,02:14:39,"21:14:00",2014-05-16,"GoM",137,230,207,"S. scombrus","201402_272_230_S_scombrus","Scomber scombrus",172414,"Atlantic mackerel","Limacina helicina","Limacina helicina",76340,1
201402,116,"201402-116",39.689,-73.642,1,23:01:50,"18:01:00",2014-04-16,"MAB",35,350,275,"S. scombrus","201402_116_350_S_scombrus","Scomber scombrus",172414,"Atlantic mackerel","Limacina helicina","Limacina helicina",76340,140
201402,116,"201402-116",39.689,-73.642,1,23:01:50,"18:01:00",2014-04-16,"MAB",35,351,273,"S. scombrus","201402_116_351_S_scombrus","Scomber scombrus",172414,"Atlantic mackerel","Limacina helicina","Limacina helicina",76340,20
201402,54,"201402-54",38.3996916666667,-73.9458533333333,1,19:20:35,"14:20:00",2014-04-02,"MAB",61,356,221,"S. scombrus","201402_54_356_S_scombrus","Scomber scombrus",172414,"Atlantic mackerel","Limacina helicina","Limacina helicina",76340,33
201402,54,"201402-54",38.3996916666667,-73.9458533333333,1,19:20:35,"14:20:00",2014-04-02,"MAB",61,358,238,"S. scombrus","201402_54_358_S_scombrus","Scomber scombrus",172414,"Atlantic mackerel","Limacina helicina","Limacina helicina",76340,2040
201404,113,"201404-113",40.94842,-71.05502,1,03:21:56,"22:21:00",2014-09-24,"SNE",50,458,125,"P. triacanthus","201404_113_458_P_triacanthus","Peprilus triacanthus",172567,"Atlantic butterfish","Limacina helicina","Limacina helicina",76340,1
201404,347,"201404-347",41.3619483333333,-68.5425283333333,1,06:57:22,"01:57:00",2014-10-21,"GoM",77,465,121,"C. harengus","201404_347_465_C_harengus","Clupea harengus",161722,"Atlantic herring","Limacina helicina","Limacina helicina",76340,1
201404,441,"201404-441",42.8653733333333,-70.5314066666667,1,03:17:46,"22:17:00",2014-11-10,"GoM",93,489,158,"S. scombrus","201404_441_489_S_scombrus","Scomber scombrus",172414,"Atlantic mackerel","Limacina helicina","Limacina helicina",76340,10
201404,441,"201404-441",42.8653733333333,-70.5314066666667,1,03:17:46,"22:17:00",2014-11-10,"GoM",93,491,105,"S. scombrus","201404_441_491_S_scombrus","Scomber scombrus",172414,"Atlantic mackerel","Limacina helicina","Limacina helicina",76340,29
201404,435,"201404-435",42.7965,-70.2278333333333,1,16:00:29,"11:00:00",2014-11-09,"GoM",64,527,212,"S. scombrus","201404_435_527_S_scombrus","Scomber scombrus",172414,"Atlantic mackerel","Limacina helicina","Limacina helicina",76340,2
201404,435,"201404-435",42.7965,-70.2278333333333,1,16:00:29,"11:00:00",2014-11-09,"GoM",64,529,221,"S. scombrus","201404_435_529_S_scombrus","Scomber scombrus",172414,"Atlantic mackerel","Limacina helicina","Limacina helicina",76340,2
201404,435,"201404-435",42.7965,-70.2278333333333,1,16:00:29,"11:00:00",2014-11-09,"GoM",64,530,226,"S. scombrus","201404_435_530_S_scombrus","Scomber scombrus",172414,"Atlantic mackerel","Limacina helicina","Limacina helicina",76340,4
201404,435,"201404-435",42.7965,-70.2278333333333,1,16:00:29,"11:00:00",2014-11-09,"GoM",64,531,215,"S. scombrus","201404_435_531_S_scombrus","Scomber scombrus",172414,"Atlantic mackerel","Limacina helicina","Limacina helicina",76340,1
201404,436,"201404-436",42.7787166666667,-70.20353,1,17:17:34,"12:17:00",2014-11-09,"GoM",114,533,222,"S. scombrus","201404_436_533_S_scombrus","Scomber scombrus",172414,"Atlantic mackerel","Limacina helicina","Limacina helicina",76340,1
201404,436,"201404-436",42.7787166666667,-70.20353,1,17:17:34,"12:17:00",2014-11-09,"GoM",114,535,202,"S. scombrus","201404_436_535_S_scombrus","Scomber scombrus",172414,"Atlantic mackerel","Limacina helicina","Limacina helicina",76340,6
201404,436,"201404-436",42.7787166666667,-70.20353,1,17:17:34,"12:17:00",2014-11-09,"GoM",114,536,272,"S. scombrus","201404_436_536_S_scombrus","Scomber scombrus",172414,"Atlantic mackerel","Limacina helicina","Limacina helicina",76340,3
201404,382,"201404-382",43.4703816666667,-68.504515,1,10:24:48,"05:24:00",2014-10-31,"GoM",175,585,233,"A. pseudoharengus","201404_382_585_A_pseudoharengus","Alosa pseudoharengus",161706,"Alewife","Limacina helicina","Limacina helicina",76340,9
201404,440,"201404-440",42.9265783333333,-70.497065,1,01:13:49,"20:13:00",2014-11-10,"GoM",104,614,198,"S. scombrus","201404_440_614_S_scombrus","Scomber scombrus",172414,"Atlantic mackerel","Limacina helicina","Limacina helicina",76340,1
201504,332,"201504-332",43.5433333333333,-67.0116666666667,1,00:24:28,"19:24:00",2015-10-18,"GoM",115.6,655,119,"A. pseudoharengus","201504_332_655_A_pseudoharengus","Alosa pseudoharengus",161706,"Alewife","Limacina helicina","Limacina helicina",76340,3
201504,387,"201504-387",42.9516666666667,-70.165,1,21:03:23,"16:03:00",2015-10-30,"GoM",80.4,661,100,"S. scombrus","201504_387_661_S_scombrus","Scomber scombrus",172414,"Atlantic mackerel","Limacina helicina","Limacina helicina",76340,1
201504,291,"201504-291",41.6166666666667,-68.07,1,02:02:53,"21:02:00",2015-10-13,"GB",21.6,670,162,"S. scombrus","201504_291_670_S_scombrus","Scomber scombrus",172414,"Atlantic mackerel","Limacina helicina","Limacina helicina",76340,1
201302,3,"201302-3",38.4110983333333,-73.431095,1,18:25:50,"13:25:00",2013-03-15,"MAB",118,131,98,"P. triacanthus","201302_3_131_P_triacanthus","Peprilus triacanthus",172567,"Atlantic butterfish","Clione limacina","Clione limacina",78089,1
201302,158,"201302-158",40.239365,-71.8051616666667,1,20:19:08,"15:19:00",2013-03-30,"SNE",76,94,287,"S. scombrus","201302_158_94_S_scombrus","Scomber scombrus",172414,"Atlantic mackerel","Clione limacina","Clione limacina",78089,3
201302,158,"201302-158",40.239365,-71.8051616666667,1,20:19:08,"15:19:00",2013-03-30,"SNE",76,95,289,"S. scombrus","201302_158_95_S_scombrus","Scomber scombrus",172414,"Atlantic mackerel","Clione limacina","Clione limacina",78089,108
201402,182,"201402-182",41.339215,-69.3283083333333,1,20:21:26,"15:21:00",2014-04-23,"GoM",79,236,214,"S. scombrus","201402_182_236_S_scombrus","Scomber scombrus",172414,"Atlantic mackerel","Clione limacina","Clione limacina",78089,1
201302,122,"201302-122",39.6457116666667,-73.1723066666667,1,18:05:52,"13:05:00",2013-03-27,"SNE",43,72,199,"C. harengus","201302_122_72_C_harengus","Clupea harengus",161722,"Atlantic herring","Euphausiacea","Euphausiacea",95496,2
201302,122,"201302-122",39.6457116666667,-73.1723066666667,1,18:05:52,"13:05:00",2013-03-27,"SNE",43,74,177,"C. harengus","201302_122_74_C_harengus","Clupea harengus",161722,"Atlantic herring","Euphausiacea","Euphausiacea",95496,4
201302,121,"201302-121",39.6712433333333,-73.2914583333333,1,16:12:43,"11:12:00",2013-03-27,"SNE",42,87,170,"C. harengus","201302_121_87_C_harengus","Clupea harengus",161722,"Atlantic herring","Euphausiacea","Euphausiacea",95496,2
201302,220,"201302-220",41.9230183333333,-69.3269133333333,1,22:31:35,"17:31:00",2013-04-11,"GoM",198,91,221,"C. harengus","201302_220_91_C_harengus","Clupea harengus",161722,"Atlantic herring","Euphausiacea","Euphausiacea",95496,2
201302,220,"201302-220",41.9230183333333,-69.3269133333333,1,22:31:35,"17:31:00",2013-04-11,"GoM",198,92,187,"C. harengus","201302_220_92_C_harengus","Clupea harengus",161722,"Atlantic herring","Euphausiacea","Euphausiacea",95496,2
201302,7,"201302-7",38.0490483333333,-73.9953866666667,1,05:26:18,"00:26:00",2013-03-16,"MAB",113,13,108,"P. triacanthus","201302_7_13_P_triacanthus","Peprilus triacanthus",172567,"Atlantic butterfish","Euphausiacea","Euphausiacea",95496,2
201302,7,"201302-7",38.0490483333333,-73.9953866666667,1,05:26:18,"00:26:00",2013-03-16,"MAB",113,14,85,"P. triacanthus","201302_7_14_P_triacanthus","Peprilus triacanthus",172567,"Atlantic butterfish","Euphausiacea","Euphausiacea",95496,1
201302,128,"201302-128",39.51353,-72.42392,1,07:17:38,"02:17:00",2013-03-28,"SNE",142,106,120,"P. triacanthus","201302_128_106_P_triacanthus","Peprilus triacanthus",172567,"Atlantic butterfish","Euphausiacea","Euphausiacea",95496,1
201302,252,"201302-252",40.65459,-67.1234233333333,1,10:00:51,"05:00:00",2013-04-15,"GB",116,122,148,"P. triacanthus","201302_252_122_P_triacanthus","Peprilus triacanthus",172567,"Atlantic butterfish","Euphausiacea","Euphausiacea",95496,1
201402,273,"201402-273",44.2928666666667,-69.3833333333333,3,05:03:19,"00:03:00",2014-05-16,"GoM",180,264,170,"A. aestivalis","201402_273_264_A_aestivalis","Alosa aestivalis",161703,"Blueback herring","Euphausiacea","Euphausiacea",95496,1
201402,289,"201402-289",43.1084516666667,-69.7166666666667,3,17:30:16,"12:30:00",2014-05-18,"GoM",197,283,211,"A. aestivalis","201402_289_283_A_aestivalis","Alosa aestivalis",161703,"Blueback herring","Euphausiacea","Euphausiacea",95496,2
201402,296,"201402-296",42.1712566666667,-69.7166666666667,3,15:04:40,"10:04:00",2014-05-19,"GoM",192,284,222,"A. aestivalis","201402_296_284_A_aestivalis","Alosa aestivalis",161703,"Blueback herring","Euphausiacea","Euphausiacea",95496,4
201402,296,"201402-296",42.1712566666667,-71.1333333333333,3,15:04:40,"10:04:00",2014-05-19,"GoM",192,286,214,"A. aestivalis","201402_296_286_A_aestivalis","Alosa aestivalis",161703,"Blueback herring","Euphausiacea","Euphausiacea",95496,1
201402,184,"201402-184",41.7333333333333,-69.3833333333333,NA,NA,"19:07:00",NA,"GoM",164,171,175,"A. aestivalis","201402_184_171_A_aestivalis","Alosa aestivalis",161703,"Blueback herring","Euphausiacea","Euphausiacea",95496,9
201402,184,"201402-184",41.7333333333333,-69.3833333333333,NA,NA,"19:07:00",NA,"GoM",164,172,190,"A. aestivalis","201402_184_172_A_aestivalis","Alosa aestivalis",161703,"Blueback herring","Euphausiacea","Euphausiacea",95496,24
201402,184,"201402-184",41.7333333333333,-69.3833333333333,NA,NA,"01:34:00",NA,"GoM",42,179,180,"A. pseudoharengus","201402_184_179_A_pseudoharengus","Alosa pseudoharengus",161706,"Alewife","Euphausiacea","Euphausiacea",95496,1
201402,253,"201402-253",42.522365,-67.4304816666667,1,05:27:48,"00:27:00",2014-05-14,"GoM",298,200,219,"A. pseudoharengus","201402_253_200_A_pseudoharengus","Alosa pseudoharengus",161706,"Alewife","Euphausiacea","Euphausiacea",95496,3
201402,192,"201402-192",41.7286516666667,-68.3617583333333,1,13:49:42,"08:49:00",2014-05-07,"GB",86,240,196,"A. pseudoharengus","201402_192_240_A_pseudoharengus","Alosa pseudoharengus",161706,"Alewife","Euphausiacea","Euphausiacea",95496,1
201402,255,"201402-255",42.5502133333333,-67.0085283333333,1,08:42:41,"03:42:00",2014-05-14,"GoM",315,243,182,"A. pseudoharengus","201402_255_243_A_pseudoharengus","Alosa pseudoharengus",161706,"Alewife","Euphausiacea","Euphausiacea",95496,11
201402,255,"201402-255",42.5502133333333,-67.0085283333333,1,08:42:41,"03:42:00",2014-05-14,"GoM",315,245,231,"A. pseudoharengus","201402_255_245_A_pseudoharengus","Alosa pseudoharengus",161706,"Alewife","Euphausiacea","Euphausiacea",95496,8
201402,257,"201402-257",42.6133333333333,-66.632,1,15:15:41,"10:15:00",2014-05-14,"GoM",179,252,250,"A. pseudoharengus","201402_257_252_A_pseudoharengus","Alosa pseudoharengus",161706,"Alewife","Euphausiacea","Euphausiacea",95496,5
201402,260,"201402-260",42.9303966666667,-66.8006516666667,1,22:15:18,"17:15:00",2014-05-14,"GoM",196,260,230,"A. pseudoharengus","201402_260_260_A_pseudoharengus","Alosa pseudoharengus",161706,"Alewife","Euphausiacea","Euphausiacea",95496,2
201402,191,"201402-191",41.8969583333333,-68.9268016666667,1,09:52:14,"04:52:00",2014-05-07,"GoM",156,266,172,"A. pseudoharengus","201402_191_266_A_pseudoharengus","Alosa pseudoharengus",161706,"Alewife","Euphausiacea","Euphausiacea",95496,1
201402,191,"201402-191",41.8969583333333,-68.9268016666667,1,09:52:14,"04:52:00",2014-05-07,"GoM",156,268,172,"A. pseudoharengus","201402_191_268_A_pseudoharengus","Alosa pseudoharengus",161706,"Alewife","Euphausiacea","Euphausiacea",95496,2
201402,256,"201402-256",42.6353766666667,-66.844475,1,12:04:39,"07:04:00",2014-05-14,"GoM",223,321,234,"A. pseudoharengus","201402_256_321_A_pseudoharengus","Alosa pseudoharengus",161706,"Alewife","Euphausiacea","Euphausiacea",95496,10
201402,189,"201402-189",42.1581466666667,-69.9618333333333,1,01:04:52,"20:04:00",2014-05-07,"GoM",140,324,171,"A. pseudoharengus","201402_189_324_A_pseudoharengus","Alosa pseudoharengus",161706,"Alewife","Euphausiacea","Euphausiacea",95496,5
201402,189,"201402-189",42.1581466666667,-69.9618333333333,1,01:04:52,"20:04:00",2014-05-07,"GoM",140,325,164,"A. pseudoharengus","201402_189_325_A_pseudoharengus","Alosa pseudoharengus",161706,"Alewife","Euphausiacea","Euphausiacea",95496,4
201402,68,"201402-68",40.8575783333333,-70.9401116666667,1,14:04:44,"09:04:00",2014-04-11,"SNE",55,337,206,"A. pseudoharengus","201402_68_337_A_pseudoharengus","Alosa pseudoharengus",161706,"Alewife","Euphausiacea","Euphausiacea",95496,1
201402,118,"201402-118",39.8629783333333,-73.7046566666667,1,03:52:17,"22:52:00",2014-04-17,"MAB",32,340,235,"A. pseudoharengus","201402_118_340_A_pseudoharengus","Alosa pseudoharengus",161706,"Alewife","Euphausiacea","Euphausiacea",95496,1
201402,65,"201402-65",40.9041666666667,-71.2958333333333,1,06:55:08,"01:55:00",2014-04-11,"SNE",57,446,224,"A. pseudoharengus","201402_65_446_A_pseudoharengus","Alosa pseudoharengus",161706,"Alewife","Euphausiacea","Euphausiacea",95496,1
201402,67,"201402-67",40.6927833333333,-71.2644633333333,1,10:53:43,"05:53:00",2014-04-11,"SNE",61,450,216,"A. pseudoharengus","201402_67_450_A_pseudoharengus","Alosa pseudoharengus",161706,"Alewife","Euphausiacea","Euphausiacea",95496,1
201402,67,"201402-67",40.6927833333333,-71.2644633333333,1,10:53:43,"05:53:00",2014-04-11,"SNE",61,452,250,"A. pseudoharengus","201402_67_452_A_pseudoharengus","Alosa pseudoharengus",161706,"Alewife","Euphausiacea","Euphausiacea",95496,4
201402,267,"201402-267",43.8196983333333,-66.959605,1,13:14:25,"08:14:00",2014-05-15,"GoM",196,206,234,"C. harengus","201402_267_206_C_harengus","Clupea harengus",161722,"Atlantic herring","Euphausiacea","Euphausiacea",95496,1
201402,190,"201402-190",42.0324783333333,-69.5144783333333,1,05:24:48,"00:24:00",2014-05-07,"GoM",213,213,216,"C. harengus","201402_190_213_C_harengus","Clupea harengus",161722,"Atlantic herring","Euphausiacea","Euphausiacea",95496,2
201402,190,"201402-190",42.0324783333333,-69.5144783333333,1,05:24:48,"00:24:00",2014-05-07,"GoM",213,215,232,"C. harengus","201402_190_215_C_harengus","Clupea harengus",161722,"Atlantic herring","Euphausiacea","Euphausiacea",95496,3
201402,48,"201402-48",38.2123883333333,-73.8079066666667,1,05:02:23,"00:02:00",2014-04-02,"MAB",116,440,118,"P. triacanthus","201402_48_440_P_triacanthus","Peprilus triacanthus",172567,"Atlantic butterfish","Euphausiacea","Euphausiacea",95496,1
201402,97,"201402-97",39.0315316666667,-73.2371583333333,1,14:30:59,"09:30:00",2014-04-14,"MAB",70,168,280,"S. scombrus","201402_97_168_S_scombrus","Scomber scombrus",172414,"Atlantic mackerel","Euphausiacea","Euphausiacea",95496,200
201402,346,"201402-346",43.28621,-69.9856283333333,1,06:58:29,"01:58:00",2014-05-30,"GoM",141,209,207,"S. scombrus","201402_346_209_S_scombrus","Scomber scombrus",172414,"Atlantic mackerel","Euphausiacea","Euphausiacea",95496,1
201402,54,"201402-54",38.3996916666667,-73.9458533333333,1,19:20:35,"14:20:00",2014-04-02,"MAB",61,356,221,"S. scombrus","201402_54_356_S_scombrus","Scomber scombrus",172414,"Atlantic mackerel","Euphausiacea","Euphausiacea",95496,1
201402,78,"201402-78",40.2183083333333,-71.4567633333333,1,17:13:50,"12:13:00",2014-04-12,"SNE",87,427,271,"S. scombrus","201402_78_427_S_scombrus","Scomber scombrus",172414,"Atlantic mackerel","Euphausiacea","Euphausiacea",95496,1
201404,439,"201404-439",42.820795,-70.4145983333333,1,23:20:05,"18:20:00",2014-11-09,"GoM",122,494,158,"S. scombrus","201404_439_494_S_scombrus","Scomber scombrus",172414,"Atlantic mackerel","Euphausiacea","Euphausiacea",95496,2
201404,439,"201404-439",42.820795,-70.4145983333333,1,23:20:05,"18:20:00",2014-11-09,"GoM",122,495,140,"S. scombrus","201404_439_495_S_scombrus","Scomber scombrus",172414,"Atlantic mackerel","Euphausiacea","Euphausiacea",95496,6
201404,393,"201404-393",43.9566666666667,-66.791,1,14:53:37,"09:53:00",2014-11-04,"GoM",109,499,179,"P. triacanthus","201404_393_499_P_triacanthus","Peprilus triacanthus",172567,"Atlantic butterfish","Euphausiacea","Euphausiacea",95496,1
201404,369,"201404-369",42.00832,-69.3758016666667,1,16:41:34,"11:41:00",2014-10-29,"GoM",212,516,245,"A. pseudoharengus","201404_369_516_A_pseudoharengus","Alosa pseudoharengus",161706,"Alewife","Euphausiacea","Euphausiacea",95496,73
201404,369,"201404-369",42.00832,-69.3758016666667,1,16:41:34,"11:41:00",2014-10-29,"GoM",212,517,241,"A. pseudoharengus","201404_369_517_A_pseudoharengus","Alosa pseudoharengus",161706,"Alewife","Euphausiacea","Euphausiacea",95496,7
201404,369,"201404-369",42.00832,-69.3758016666667,1,16:41:34,"11:41:00",2014-10-29,"GoM",212,518,240,"A. pseudoharengus","201404_369_518_A_pseudoharengus","Alosa pseudoharengus",161706,"Alewife","Euphausiacea","Euphausiacea",95496,40
201404,369,"201404-369",42.00832,-69.3758016666667,1,16:41:34,"11:41:00",2014-10-29,"GoM",212,519,244,"A. pseudoharengus","201404_369_519_A_pseudoharengus","Alosa pseudoharengus",161706,"Alewife","Euphausiacea","Euphausiacea",95496,9
201404,369,"201404-369",42.00832,-69.3758016666667,1,16:41:34,"11:41:00",2014-10-29,"GoM",212,521,246,"A. pseudoharengus","201404_369_521_A_pseudoharengus","Alosa pseudoharengus",161706,"Alewife","Euphausiacea","Euphausiacea",95496,1
201404,435,"201404-435",42.7965,-70.2278333333333,1,16:00:29,"11:00:00",2014-11-09,"GoM",64,528,215,"S. scombrus","201404_435_528_S_scombrus","Scomber scombrus",172414,"Atlantic mackerel","Euphausiacea","Euphausiacea",95496,1
201404,435,"201404-435",42.7965,-70.2278333333333,1,16:00:29,"11:00:00",2014-11-09,"GoM",64,529,221,"S. scombrus","201404_435_529_S_scombrus","Scomber scombrus",172414,"Atlantic mackerel","Euphausiacea","Euphausiacea",95496,50
201404,435,"201404-435",42.7965,-70.2278333333333,1,16:00:29,"11:00:00",2014-11-09,"GoM",64,530,226,"S. scombrus","201404_435_530_S_scombrus","Scomber scombrus",172414,"Atlantic mackerel","Euphausiacea","Euphausiacea",95496,2
201404,436,"201404-436",42.7787166666667,-70.20353,1,17:17:34,"12:17:00",2014-11-09,"GoM",114,533,222,"S. scombrus","201404_436_533_S_scombrus","Scomber scombrus",172414,"Atlantic mackerel","Euphausiacea","Euphausiacea",95496,2
201404,436,"201404-436",42.7787166666667,-70.20353,1,17:17:34,"12:17:00",2014-11-09,"GoM",114,534,226,"S. scombrus","201404_436_534_S_scombrus","Scomber scombrus",172414,"Atlantic mackerel","Euphausiacea","Euphausiacea",95496,23
201404,436,"201404-436",42.7787166666667,-70.20353,1,17:17:34,"12:17:00",2014-11-09,"GoM",114,535,202,"S. scombrus","201404_436_535_S_scombrus","Scomber scombrus",172414,"Atlantic mackerel","Euphausiacea","Euphausiacea",95496,4
201404,353,"201404-353",41.5342716666667,-69.371745,1,22:05:39,"17:05:00",2014-10-21,"GoM",85,570,214,"C. harengus","201404_353_570_C_harengus","Clupea harengus",161722,"Atlantic herring","Euphausiacea","Euphausiacea",95496,3
201404,353,"201404-353",41.5342716666667,-69.371745,1,22:05:39,"17:05:00",2014-10-21,"GoM",85,572,222,"C. harengus","201404_353_572_C_harengus","Clupea harengus",161722,"Atlantic herring","Euphausiacea","Euphausiacea",95496,31
201404,370,"201404-370",42.30601,-68.88251,1,20:51:28,"15:51:00",2014-10-29,"GoM",217,608,241,"A. pseudoharengus","201404_370_608_A_pseudoharengus","Alosa pseudoharengus",161706,"Alewife","Euphausiacea","Euphausiacea",95496,7
201404,370,"201404-370",42.30601,-68.88251,1,20:51:28,"15:51:00",2014-10-29,"GoM",217,610,255,"A. pseudoharengus","201404_370_610_A_pseudoharengus","Alosa pseudoharengus",161706,"Alewife","Euphausiacea","Euphausiacea",95496,43
201504,292,"201504-292",41.8466666666667,-68.2033333333333,1,04:58:34,"23:58:00",2015-10-13,"GB",90.2,623,240,"C. harengus","201504_292_623_C_harengus","Clupea harengus",161722,"Atlantic herring","Euphausiacea","Euphausiacea",95496,1
201504,295,"201504-295",41.9333333333333,-67.8183333333333,1,12:20:18,"07:20:00",2015-10-13,"GB",32.3,642,160,"S. scombrus","201504_295_642_S_scombrus","Scomber scombrus",172414,"Atlantic mackerel","Euphausiacea","Euphausiacea",95496,210
201302,122,"201302-122",39.6457116666667,-73.1723066666667,1,18:05:52,"13:05:00",2013-03-27,"SNE",43,72,199,"C. harengus","201302_122_72_C_harengus","Clupea harengus",161722,"Atlantic herring","Euphausia spp.","Euphausia",95501,2
201402,296,"201402-296",42.1712566666667,-69.7166666666667,3,15:04:40,"10:04:00",2014-05-19,"GoM",192,284,222,"A. aestivalis","201402_296_284_A_aestivalis","Alosa aestivalis",161703,"Blueback herring","Euphausia spp.","Euphausia",95501,4
201402,184,"201402-184",41.7333333333333,-69.3833333333333,NA,NA,"19:07:00",NA,"GoM",164,171,175,"A. aestivalis","201402_184_171_A_aestivalis","Alosa aestivalis",161703,"Blueback herring","Euphausia spp.","Euphausia",95501,2
201402,184,"201402-184",41.7333333333333,-69.3833333333333,NA,NA,"19:07:00",NA,"GoM",164,172,190,"A. aestivalis","201402_184_172_A_aestivalis","Alosa aestivalis",161703,"Blueback herring","Euphausia spp.","Euphausia",95501,6
201402,192,"201402-192",41.7286516666667,-68.3617583333333,1,13:49:42,"08:49:00",2014-05-07,"GB",86,240,196,"A. pseudoharengus","201402_192_240_A_pseudoharengus","Alosa pseudoharengus",161706,"Alewife","Euphausia spp.","Euphausia",95501,2
201402,255,"201402-255",42.5502133333333,-67.0085283333333,1,08:42:41,"03:42:00",2014-05-14,"GoM",315,243,182,"A. pseudoharengus","201402_255_243_A_pseudoharengus","Alosa pseudoharengus",161706,"Alewife","Euphausia spp.","Euphausia",95501,2
201402,257,"201402-257",42.6133333333333,-66.632,1,15:15:41,"10:15:00",2014-05-14,"GoM",179,252,250,"A. pseudoharengus","201402_257_252_A_pseudoharengus","Alosa pseudoharengus",161706,"Alewife","Euphausia spp.","Euphausia",95501,6
201402,260,"201402-260",42.9303966666667,-66.8006516666667,1,22:15:18,"17:15:00",2014-05-14,"GoM",196,260,230,"A. pseudoharengus","201402_260_260_A_pseudoharengus","Alosa pseudoharengus",161706,"Alewife","Euphausia spp.","Euphausia",95501,1
201402,256,"201402-256",42.6353766666667,-66.844475,1,12:04:39,"07:04:00",2014-05-14,"GoM",223,321,234,"A. pseudoharengus","201402_256_321_A_pseudoharengus","Alosa pseudoharengus",161706,"Alewife","Euphausia spp.","Euphausia",95501,8
