"Cruise","Station","StationID","Latitude","Longitude","FishNum","Time","Station_Depth","Region","FL_mm","Species","preyTaxon","preyCount","uniqueIdentifierFish","GMT_TIME","DECDEG_BEGLAT","DECDEG_BEGLON","AVGDEPTH","date","time_local","preytype_stnd","resolved_names","resolved_id_fromgnr","scientificName_fish","scientificNameID_fish","vernacularName","lon_match","lat_match","depth_match","decimalLongitude_flag"
201504,387,"201504-387",42.9516666666667,-70.165,661,1603,80.4,"GoM",100,"S. scombrus","Ostracoda",3,"201504_387_661_S_scombrus",21:03:23,42.952407,-70.164332,"150",2015-10-30,"16:03:00","Ostracoda","Ostracoda",84195,"Scomber scombrus",172414,"Atlantic mackerel","TRUE","TRUE","FALSE",1
201504,295,"201504-295",41.9333333333333,-67.8183333333333,642,720,32.3,"GB",160,"S. scombrus","Crustacean_Larvae",4,"201504_295_642_S_scombrus",12:20:18,41.933522,-67.81801,"59",2015-10-13,"07:20:00","Crustacean_ Larvae","Crustacea",83677,"Scomber scombrus",172414,"Atlantic mackerel","TRUE","TRUE","FALSE",1
201504,298,"201504-298",41.8533333333333,-67.3083333333333,668,1529,26,"GB",138,"S. scombrus","Ammodytes spp.",4,"201504_298_668_S_scombrus",20:29:11,41.852605,-67.308365,"48",2015-10-13,"15:29:00","Ammodytes spp.","Ammodytes",171671,"Scomber scombrus",172414,"Atlantic mackerel","TRUE","TRUE","FALSE",1
201504,291,"201504-291",41.6166666666667,-68.07,671,2102,21.6,"GB",179,"S. scombrus","Fish_Remains",2,"201504_291_671_S_scombrus",02:02:53,41.617223,-68.069605,"40",2015-10-13,"21:02:00","Fish_ Remains",NA,NA,"Scomber scombrus",172414,"Atlantic mackerel","TRUE","TRUE","FALSE",1
201504,333,"201504-333",43.7,-66.9866666666667,682,2253,86.9,"GoM",133,"A. pseudoharengus","Fish_Remains",1,"201504_333_682_A_pseudoharengus",03:53:47,43.70071,-66.986778,"157",2015-10-18,"22:53:00","Fish_ Remains",NA,NA,"Alosa pseudoharengus",161706,"Alewife","TRUE","TRUE","FALSE",1
201504,411,"201504-411",43.845,-68.5816666666667,627,1831,58.2,"GoM",178,"S. scombrus","Polychaeta",1,"201504_411_627_S_scombrus",23:31:27,43.844373,-68.58236,"106",2015-11-02,"18:31:00","Polychaeta","Polychaeta",64358,"Scomber scombrus",172414,"Atlantic mackerel","TRUE","TRUE","FALSE",1
201504,232,"201504-232",41.0283333333333,-68.7,638,1912,36.4,"GoM",136,"P. triacanthus","Polychaeta",1,"201504_232_638_P_triacanthus",00:12:48,41.02813,-68.699883,"67",2015-09-29,"19:12:00","Polychaeta","Polychaeta",64358,"Peprilus triacanthus",172567,"Atlantic butterfish","TRUE","TRUE","FALSE",1
201504,154,"201504-154",39.8833333333333,-71.8,697,2201,88.3,"SNE",171,"P. triacanthus","Polychaeta",1,"201504_154_697_P_triacanthus",03:01:31,39.882947,-71.800083,"160",2015-09-15,"22:01:00","Polychaeta","Polychaeta",64358,"Peprilus triacanthus",172567,"Atlantic butterfish","TRUE","TRUE","FALSE",1
201504,154,"201504-154",39.8833333333333,-71.8,698,2201,88.3,"SNE",135,"P. triacanthus","Polychaeta",1,"201504_154_698_P_triacanthus",03:01:31,39.882947,-71.800083,"160",2015-09-15,"22:01:00","Polychaeta","Polychaeta",64358,"Peprilus triacanthus",172567,"Atlantic butterfish","TRUE","TRUE","FALSE",1
201504,153,"201504-153",39.8483333333333,-72.045,708,1951,55.8,"SNE",50,"P. triacanthus","Polychaeta",2,"201504_153_708_P_triacanthus",00:51:30,39.848868,-72.045248,"102",2015-09-15,"19:51:00","Polychaeta","Polychaeta",64358,"Peprilus triacanthus",172567,"Atlantic butterfish","TRUE","TRUE","FALSE",1
201504,332,"201504-332",43.5433333333333,-67.0116666666667,653,1924,115.6,"GoM",132,"A. pseudoharengus","Isopoda",1,"201504_332_653_A_pseudoharengus",00:24:28,43.543155,-67.01107,"212",2015-10-18,"19:24:00","Isopoda","Isopoda",92120,"Alosa pseudoharengus",161706,"Alewife","TRUE","TRUE","FALSE",1
201504,333,"201504-333",43.7,-66.9866666666667,682,2253,86.9,"GoM",133,"A. pseudoharengus","Isopoda",1,"201504_333_682_A_pseudoharengus",03:53:47,43.70071,-66.986778,"157",2015-10-18,"22:53:00","Isopoda","Isopoda",92120,"Alosa pseudoharengus",161706,"Alewife","TRUE","TRUE","FALSE",1
201504,288,"201504-288",41.8133333333333,-67.585,626,1057,26.8,"GB",275,"S. scombrus","Other",3,"201504_288_626_S_scombrus",15:57:03,41.813058,-67.585817,"50",2015-10-12,"10:57:00","Other",NA,NA,"Scomber scombrus",172414,"Atlantic mackerel","TRUE","TRUE","FALSE",1
201504,411,"201504-411",43.845,-68.5816666666667,627,1831,58.2,"GoM",178,"S. scombrus","Other",76,"201504_411_627_S_scombrus",23:31:27,43.844373,-68.58236,"106",2015-11-02,"18:31:00","Other",NA,NA,"Scomber scombrus",172414,"Atlantic mackerel","TRUE","TRUE","FALSE",1
201504,411,"201504-411",43.845,-68.5816666666667,628,1831,58.2,"GoM",179,"S. scombrus","Other",2,"201504_411_628_S_scombrus",23:31:27,43.844373,-68.58236,"106",2015-11-02,"18:31:00","Other",NA,NA,"Scomber scombrus",172414,"Atlantic mackerel","TRUE","TRUE","FALSE",1
201504,298,"201504-298",41.8533333333333,-67.3083333333333,668,1529,26,"GB",138,"S. scombrus","Other",6,"201504_298_668_S_scombrus",20:29:11,41.852605,-67.308365,"48",2015-10-13,"15:29:00","Other",NA,NA,"Scomber scombrus",172414,"Atlantic mackerel","TRUE","TRUE","FALSE",1
201504,291,"201504-291",41.6166666666667,-68.07,669,2102,21.6,"GB",169,"S. scombrus","Other",2,"201504_291_669_S_scombrus",02:02:53,41.617223,-68.069605,"40",2015-10-13,"21:02:00","Other",NA,NA,"Scomber scombrus",172414,"Atlantic mackerel","TRUE","TRUE","FALSE",1
201504,291,"201504-291",41.6166666666667,-68.07,671,2102,21.6,"GB",179,"S. scombrus","Other",11,"201504_291_671_S_scombrus",02:02:53,41.617223,-68.069605,"40",2015-10-13,"21:02:00","Other",NA,NA,"Scomber scombrus",172414,"Atlantic mackerel","TRUE","TRUE","FALSE",1
201504,33,"201504-33",38.135,-74.055,672,512,41.8,"MAB",144,"P. triacanthus","Other",1,"201504_33_672_P_triacanthus",10:12:30,38.134547,-74.054983,"76",2015-09-03,"05:12:00","Other",NA,NA,"Peprilus triacanthus",172567,"Atlantic butterfish","TRUE","TRUE","FALSE",1
201504,233,"201504-233",41.1583333333333,-68.9366666666667,696,2208,56,"GoM",173,"P. triacanthus","Other",1,"201504_233_696_P_triacanthus",03:08:47,41.158902,-68.93653,"102",2015-09-29,"22:08:00","Other",NA,NA,"Peprilus triacanthus",172567,"Atlantic butterfish","TRUE","TRUE","FALSE",1
201504,154,"201504-154",39.8833333333333,-71.8,698,2201,88.3,"SNE",135,"P. triacanthus","Other",1,"201504_154_698_P_triacanthus",03:01:31,39.882947,-71.800083,"160",2015-09-15,"22:01:00","Other",NA,NA,"Peprilus triacanthus",172567,"Atlantic butterfish","TRUE","TRUE","FALSE",1
201504,154,"201504-154",39.8833333333333,-71.8,699,2201,88.3,"SNE",136,"P. triacanthus","Other",2,"201504_154_699_P_triacanthus",03:01:31,39.882947,-71.800083,"160",2015-09-15,"22:01:00","Other",NA,NA,"Peprilus triacanthus",172567,"Atlantic butterfish","TRUE","TRUE","FALSE",1
201504,136,"201504-136",39.5366666666667,-72.8166666666667,704,639,37.2,"SNE",89,"P. triacanthus","Other",1,"201504_136_704_P_triacanthus",11:39:50,39.536643,-72.816463,"67",2015-09-13,"06:39:00","Other",NA,NA,"Peprilus triacanthus",172567,"Atlantic butterfish","TRUE","TRUE","FALSE",1
201504,136,"201504-136",39.5366666666667,-72.8166666666667,705,639,37.2,"SNE",87,"P. triacanthus","Other",1,"201504_136_705_P_triacanthus",11:39:50,39.536643,-72.816463,"67",2015-09-13,"06:39:00","Other",NA,NA,"Peprilus triacanthus",172567,"Atlantic butterfish","TRUE","TRUE","FALSE",1
201504,136,"201504-136",39.5366666666667,-72.8166666666667,706,639,37.2,"SNE",86,"P. triacanthus","Other",3,"201504_136_706_P_triacanthus",11:39:50,39.536643,-72.816463,"67",2015-09-13,"06:39:00","Other",NA,NA,"Peprilus triacanthus",172567,"Atlantic butterfish","TRUE","TRUE","FALSE",1
201504,153,"201504-153",39.8483333333333,-72.045,707,1951,55.8,"SNE",140,"P. triacanthus","Other",1,"201504_153_707_P_triacanthus",00:51:30,39.848868,-72.045248,"102",2015-09-15,"19:51:00","Other",NA,NA,"Peprilus triacanthus",172567,"Atlantic butterfish","TRUE","TRUE","FALSE",1
201504,293,"201504-293",41.9183333333333,-68.1433333333333,619,145,108.3,"GB",262,"C. harengus","Unknown",1,"201504_293_619_C_harengus",06:45:46,41.918322,-68.144055,"198",2015-10-13,"01:45:00","Unknown",NA,NA,"Clupea harengus",161722,"Atlantic herring","TRUE","TRUE","FALSE",1
201504,293,"201504-293",41.9183333333333,-68.1433333333333,620,145,108.3,"GB",250,"C. harengus","Unknown",1,"201504_293_620_C_harengus",06:45:46,41.918322,-68.144055,"198",2015-10-13,"01:45:00","Unknown",NA,NA,"Clupea harengus",161722,"Atlantic herring","TRUE","TRUE","FALSE",1
201504,292,"201504-292",41.8466666666667,-68.2033333333333,622,2358,90.2,"GB",235,"C. harengus","Unknown",1,"201504_292_622_C_harengus",04:58:34,41.846668,-68.202905,"164",2015-10-13,"23:58:00","Unknown",NA,NA,"Clupea harengus",161722,"Atlantic herring","TRUE","TRUE","FALSE",1
201504,292,"201504-292",41.8466666666667,-68.2033333333333,623,2358,90.2,"GB",240,"C. harengus","Unknown",1,"201504_292_623_C_harengus",04:58:34,41.846668,-68.202905,"164",2015-10-13,"23:58:00","Unknown",NA,NA,"Clupea harengus",161722,"Atlantic herring","TRUE","TRUE","FALSE",1
201504,387,"201504-387",42.9516666666667,-70.165,624,1603,80.4,"GoM",206,"A. aestivalis","Unknown",219,"201504_387_624_A_aestivalis",21:03:23,42.952407,-70.164332,"150",2015-10-30,"16:03:00","Unknown",NA,NA,"Alosa aestivalis",161703,"Blueback herring","TRUE","TRUE","FALSE",1
201504,387,"201504-387",42.9516666666667,-70.165,625,1603,80.4,"GoM",218,"A. aestivalis","Unknown",337,"201504_387_625_A_aestivalis",21:03:23,42.952407,-70.164332,"150",2015-10-30,"16:03:00","Unknown",NA,NA,"Alosa aestivalis",161703,"Blueback herring","TRUE","TRUE","FALSE",1
201504,411,"201504-411",43.845,-68.5816666666667,628,1831,58.2,"GoM",179,"S. scombrus","Unknown",1,"201504_411_628_S_scombrus",23:31:27,43.844373,-68.58236,"106",2015-11-02,"18:31:00","Unknown",NA,NA,"Scomber scombrus",172414,"Atlantic mackerel","TRUE","TRUE","FALSE",1
201504,365,"201504-365",42.0933333333333,-70.3116666666667,629,653,33.4,"GoM",276,"S. scombrus","Unknown",1,"201504_365_629_S_scombrus",11:53:55,42.093915,-70.31217,"61",2015-10-28,"06:53:00","Unknown",NA,NA,"Scomber scombrus",172414,"Atlantic mackerel","TRUE","TRUE","FALSE",1
201504,297,"201504-297",41.9633333333333,-67.5866666666667,633,1244,24.9,"GB",282,"S. scombrus","Unknown",1,"201504_297_633_S_scombrus",17:44:49,41.964227,-67.587433,"47",2015-10-13,"12:44:00","Unknown",NA,NA,"Scomber scombrus",172414,"Atlantic mackerel","TRUE","TRUE","FALSE",1
201504,297,"201504-297",41.9633333333333,-67.5866666666667,634,1244,24.9,"GB",271,"S. scombrus","Unknown",1,"201504_297_634_S_scombrus",17:44:49,41.964227,-67.587433,"47",2015-10-13,"12:44:00","Unknown",NA,NA,"Scomber scombrus",172414,"Atlantic mackerel","TRUE","TRUE","FALSE",1
201504,232,"201504-232",41.0283333333333,-68.7,636,1912,36.4,"GoM",131,"P. triacanthus","Unknown",24,"201504_232_636_P_triacanthus",00:12:48,41.02813,-68.699883,"67",2015-09-29,"19:12:00","Unknown",NA,NA,"Peprilus triacanthus",172567,"Atlantic butterfish","TRUE","TRUE","FALSE",1
201504,232,"201504-232",41.0283333333333,-68.7,637,1912,36.4,"GoM",145,"P. triacanthus","Unknown",1,"201504_232_637_P_triacanthus",00:12:48,41.02813,-68.699883,"67",2015-09-29,"19:12:00","Unknown",NA,NA,"Peprilus triacanthus",172567,"Atlantic butterfish","TRUE","TRUE","FALSE",1
201504,171,"201504-171",40.53,-70.4,639,1732,35.8,"SNE",119,"A. pseudoharengus","Unknown",1,"201504_171_639_A_pseudoharengus",22:32:07,40.5292,-70.400565,"65",2015-09-16,"17:32:00","Unknown",NA,NA,"Alosa pseudoharengus",161706,"Alewife","TRUE","TRUE","FALSE",1
201504,295,"201504-295",41.9333333333333,-67.8183333333333,643,720,32.3,"GB",142,"S. scombrus","Unknown",1,"201504_295_643_S_scombrus",12:20:18,41.933522,-67.81801,"59",2015-10-13,"07:20:00","Unknown",NA,NA,"Scomber scombrus",172414,"Atlantic mackerel","TRUE","TRUE","FALSE",1
201504,295,"201504-295",41.9333333333333,-67.8183333333333,644,720,32.3,"GB",129,"S. scombrus","Unknown",1,"201504_295_644_S_scombrus",12:20:18,41.933522,-67.81801,"59",2015-10-13,"07:20:00","Unknown",NA,NA,"Scomber scombrus",172414,"Atlantic mackerel","TRUE","TRUE","FALSE",1
201504,169,"201504-169",40.4466666666667,-70.0083333333333,645,1349,40.7,"SNE",143,"A. pseudoharengus","Unknown",17,"201504_169_645_A_pseudoharengus",18:49:41,40.44741,-70.008612,"75",2015-09-16,"13:49:00","Unknown",NA,NA,"Alosa pseudoharengus",161706,"Alewife","TRUE","TRUE","FALSE",1
201504,169,"201504-169",40.4466666666667,-70.0083333333333,646,1349,40.7,"SNE",113,"A. pseudoharengus","Unknown",2,"201504_169_646_A_pseudoharengus",18:49:41,40.44741,-70.008612,"75",2015-09-16,"13:49:00","Unknown",NA,NA,"Alosa pseudoharengus",161706,"Alewife","TRUE","TRUE","FALSE",1
201504,292,"201504-292",41.8466666666667,-68.2033333333333,648,2358,90.2,"GB",116,"C. harengus","Unknown",1,"201504_292_648_C_harengus",04:58:34,41.846668,-68.202905,"164",2015-10-13,"23:58:00","Unknown",NA,NA,"Clupea harengus",161722,"Atlantic herring","TRUE","TRUE","FALSE",1
201504,292,"201504-292",41.8466666666667,-68.2033333333333,649,2358,90.2,"GB",140,"C. harengus","Unknown",1,"201504_292_649_C_harengus",04:58:34,41.846668,-68.202905,"164",2015-10-13,"23:58:00","Unknown",NA,NA,"Clupea harengus",161722,"Atlantic herring","TRUE","TRUE","FALSE",1
201504,323,"201504-323",42.4483333333333,-67.3283333333333,650,1249,186.2,"GoM",125,"C. harengus","Unknown",1,"201504_323_650_C_harengus",17:49:38,42.44915,-67.328122,"341",2015-10-16,"12:49:00","Unknown",NA,NA,"Clupea harengus",161722,"Atlantic herring","TRUE","TRUE","FALSE",1
201504,323,"201504-323",42.4483333333333,-67.3283333333333,651,1249,186.2,"GoM",146,"C. harengus","Unknown",1,"201504_323_651_C_harengus",17:49:38,42.44915,-67.328122,"341",2015-10-16,"12:49:00","Unknown",NA,NA,"Clupea harengus",161722,"Atlantic herring","TRUE","TRUE","FALSE",1
201504,323,"201504-323",42.4483333333333,-67.3283333333333,652,1249,186.2,"GoM",135,"C. harengus","Unknown",2,"201504_323_652_C_harengus",17:49:38,42.44915,-67.328122,"341",2015-10-16,"12:49:00","Unknown",NA,NA,"Clupea harengus",161722,"Atlantic herring","TRUE","TRUE","FALSE",1
201504,332,"201504-332",43.5433333333333,-67.0116666666667,653,1924,115.6,"GoM",132,"A. pseudoharengus","Unknown",2,"201504_332_653_A_pseudoharengus",00:24:28,43.543155,-67.01107,"212",2015-10-18,"19:24:00","Unknown",NA,NA,"Alosa pseudoharengus",161706,"Alewife","TRUE","TRUE","FALSE",1
201504,332,"201504-332",43.5433333333333,-67.0116666666667,654,1924,115.6,"GoM",133,"A. pseudoharengus","Unknown",241,"201504_332_654_A_pseudoharengus",00:24:28,43.543155,-67.01107,"212",2015-10-18,"19:24:00","Unknown",NA,NA,"Alosa pseudoharengus",161706,"Alewife","TRUE","TRUE","FALSE",1
201504,332,"201504-332",43.5433333333333,-67.0116666666667,655,1924,115.6,"GoM",119,"A. pseudoharengus","Unknown",73,"201504_332_655_A_pseudoharengus",00:24:28,43.543155,-67.01107,"212",2015-10-18,"19:24:00","Unknown",NA,NA,"Alosa pseudoharengus",161706,"Alewife","TRUE","TRUE","FALSE",1
201504,242,"201504-242",41.725,-69.755,656,2127,44.8,"GoM",130,"C. harengus","Unknown",1,"201504_242_656_C_harengus",02:27:30,41.724192,-69.75472,"82",2015-09-30,"21:27:00","Unknown",NA,NA,"Clupea harengus",161722,"Atlantic herring","TRUE","TRUE","FALSE",1
201504,242,"201504-242",41.725,-69.755,658,2127,44.8,"GoM",84,"C. harengus","Unknown",1,"201504_242_658_C_harengus",02:27:30,41.724192,-69.75472,"82",2015-09-30,"21:27:00","Unknown",NA,NA,"Clupea harengus",161722,"Atlantic herring","TRUE","TRUE","FALSE",1
201504,320,"201504-320",42.31,-66.7466666666667,665,430,160.5,"GoM",150,"C. harengus","Unknown",1,"201504_320_665_C_harengus",09:30:24,42.31017,-66.746563,"294",2015-10-16,"04:30:00","Unknown",NA,NA,"Clupea harengus",161722,"Atlantic herring","TRUE","TRUE","FALSE",1
201504,320,"201504-320",42.31,-66.7466666666667,667,430,160.5,"GoM",142,"C. harengus","Unknown",1,"201504_320_667_C_harengus",09:30:24,42.31017,-66.746563,"294",2015-10-16,"04:30:00","Unknown",NA,NA,"Clupea harengus",161722,"Atlantic herring","TRUE","TRUE","FALSE",1
201504,291,"201504-291",41.6166666666667,-68.07,670,2102,21.6,"GB",162,"S. scombrus","Unknown",1,"201504_291_670_S_scombrus",02:02:53,41.617223,-68.069605,"40",2015-10-13,"21:02:00","Unknown",NA,NA,"Scomber scombrus",172414,"Atlantic mackerel","TRUE","TRUE","FALSE",1
201504,33,"201504-33",38.135,-74.055,672,512,41.8,"MAB",144,"P. triacanthus","Unknown",1,"201504_33_672_P_triacanthus",10:12:30,38.134547,-74.054983,"76",2015-09-03,"05:12:00","Unknown",NA,NA,"Peprilus triacanthus",172567,"Atlantic butterfish","TRUE","TRUE","FALSE",1
201504,236,"201504-236",41.095,-69.2183333333333,673,547,30.1,"GoM",140,"C. harengus","Unknown",1,"201504_236_673_C_harengus",10:47:45,41.094415,-69.218022,"55",2015-09-29,"05:47:00","Unknown",NA,NA,"Clupea harengus",161722,"Atlantic herring","TRUE","TRUE","FALSE",1
201504,236,"201504-236",41.095,-69.2183333333333,674,547,30.1,"GoM",142,"C. harengus","Unknown",1,"201504_236_674_C_harengus",10:47:45,41.094415,-69.218022,"55",2015-09-29,"05:47:00","Unknown",NA,NA,"Clupea harengus",161722,"Atlantic herring","TRUE","TRUE","FALSE",1
201504,236,"201504-236",41.095,-69.2183333333333,675,547,30.1,"GoM",56,"C. harengus","Unknown",1,"201504_236_675_C_harengus",10:47:45,41.094415,-69.218022,"55",2015-09-29,"05:47:00","Unknown",NA,NA,"Clupea harengus",161722,"Atlantic herring","TRUE","TRUE","FALSE",1
201504,334,"201504-334",43.835,-66.735,676,138,74.6,"GoM",50,"A. pseudoharengus","Unknown",1,"201504_334_676_A_pseudoharengus",06:38:50,43.834538,-66.735643,"136",2015-10-18,"01:38:00","Unknown",NA,NA,"Alosa pseudoharengus",161706,"Alewife","TRUE","TRUE","FALSE",1
201504,334,"201504-334",43.835,-66.735,677,138,74.6,"GoM",61,"A. pseudoharengus","Unknown",1,"201504_334_677_A_pseudoharengus",06:38:50,43.834538,-66.735643,"136",2015-10-18,"01:38:00","Unknown",NA,NA,"Alosa pseudoharengus",161706,"Alewife","TRUE","TRUE","FALSE",1
201504,334,"201504-334",43.835,-66.735,678,138,74.6,"GoM",142,"A. pseudoharengus","Unknown",1,"201504_334_678_A_pseudoharengus",06:38:50,43.834538,-66.735643,"136",2015-10-18,"01:38:00","Unknown",NA,NA,"Alosa pseudoharengus",161706,"Alewife","TRUE","TRUE","FALSE",1
201504,334,"201504-334",43.835,-66.735,679,138,74.6,"GoM",142,"A. pseudoharengus","Unknown",1,"201504_334_679_A_pseudoharengus",06:38:50,43.834538,-66.735643,"136",2015-10-18,"01:38:00","Unknown",NA,NA,"Alosa pseudoharengus",161706,"Alewife","TRUE","TRUE","FALSE",1
201504,334,"201504-334",43.835,-66.735,680,138,74.6,"GoM",134,"A. pseudoharengus","Unknown",1,"201504_334_680_A_pseudoharengus",06:38:50,43.834538,-66.735643,"136",2015-10-18,"01:38:00","Unknown",NA,NA,"Alosa pseudoharengus",161706,"Alewife","TRUE","TRUE","FALSE",1
201504,333,"201504-333",43.7,-66.9866666666667,681,2253,86.9,"GoM",144,"A. pseudoharengus","Unknown",1,"201504_333_681_A_pseudoharengus",03:53:47,43.70071,-66.986778,"157",2015-10-18,"22:53:00","Unknown",NA,NA,"Alosa pseudoharengus",161706,"Alewife","TRUE","TRUE","FALSE",1
201504,333,"201504-333",43.7,-66.9866666666667,682,2253,86.9,"GoM",133,"A. pseudoharengus","Unknown",1,"201504_333_682_A_pseudoharengus",03:53:47,43.70071,-66.986778,"157",2015-10-18,"22:53:00","Unknown",NA,NA,"Alosa pseudoharengus",161706,"Alewife","TRUE","TRUE","FALSE",1
201504,333,"201504-333",43.7,-66.9866666666667,683,2253,86.9,"GoM",133,"A. pseudoharengus","Unknown",183,"201504_333_683_A_pseudoharengus",03:53:47,43.70071,-66.986778,"157",2015-10-18,"22:53:00","Unknown",NA,NA,"Alosa pseudoharengus",161706,"Alewife","TRUE","TRUE","FALSE",1
201504,333,"201504-333",43.7,-66.9866666666667,684,2253,86.9,"GoM",141,"A. pseudoharengus","Unknown",5,"201504_333_684_A_pseudoharengus",03:53:47,43.70071,-66.986778,"157",2015-10-18,"22:53:00","Unknown",NA,NA,"Alosa pseudoharengus",161706,"Alewife","TRUE","TRUE","FALSE",1
201504,333,"201504-333",43.7,-66.9866666666667,685,2253,86.9,"GoM",146,"A. pseudoharengus","Unknown",1,"201504_333_685_A_pseudoharengus",03:53:47,43.70071,-66.986778,"157",2015-10-18,"22:53:00","Unknown",NA,NA,"Alosa pseudoharengus",161706,"Alewife","TRUE","TRUE","FALSE",1
201504,321,"201504-321",42.275,-66.9683333333333,686,731,152.8,"GoM",133,"C. harengus","Unknown",1,"201504_321_686_C_harengus",12:31:25,42.27428,-66.968352,"280",2015-10-16,"07:31:00","Unknown",NA,NA,"Clupea harengus",161722,"Atlantic herring","TRUE","TRUE","FALSE",1
201504,321,"201504-321",42.275,-66.9683333333333,687,731,152.8,"GoM",139,"C. harengus","Unknown",1,"201504_321_687_C_harengus",12:31:25,42.27428,-66.968352,"280",2015-10-16,"07:31:00","Unknown",NA,NA,"Clupea harengus",161722,"Atlantic herring","TRUE","TRUE","FALSE",1
201504,401,"201504-401",43.245,-68.1633333333333,689,612,112.6,"GoM",140,"A. aestivalis","Unknown",1,"201504_401_689_A_aestivalis",11:12:30,43.24561,-68.16304,"206",2015-11-01,"06:12:00","Unknown",NA,NA,"Alosa aestivalis",161703,"Blueback herring","TRUE","TRUE","FALSE",1
201504,401,"201504-401",43.245,-68.1633333333333,690,612,112.6,"GoM",141,"A. aestivalis","Unknown",1,"201504_401_690_A_aestivalis",11:12:30,43.24561,-68.16304,"206",2015-11-01,"06:12:00","Unknown",NA,NA,"Alosa aestivalis",161703,"Blueback herring","TRUE","TRUE","FALSE",1
201504,365,"201504-365",42.0933333333333,-70.3116666666667,693,653,33.4,"GoM",123,"S. scombrus","Unknown",1,"201504_365_693_S_scombrus",11:53:55,42.093915,-70.31217,"61",2015-10-28,"06:53:00","Unknown",NA,NA,"Scomber scombrus",172414,"Atlantic mackerel","TRUE","TRUE","FALSE",1
201504,233,"201504-233",41.1583333333333,-68.9366666666667,694,2208,56,"GoM",120,"P. triacanthus","Unknown",1,"201504_233_694_P_triacanthus",03:08:47,41.158902,-68.93653,"102",2015-09-29,"22:08:00","Unknown",NA,NA,"Peprilus triacanthus",172567,"Atlantic butterfish","TRUE","TRUE","FALSE",1
201504,233,"201504-233",41.1583333333333,-68.9366666666667,695,2208,56,"GoM",172,"P. triacanthus","Unknown",1,"201504_233_695_P_triacanthus",03:08:47,41.158902,-68.93653,"102",2015-09-29,"22:08:00","Unknown",NA,NA,"Peprilus triacanthus",172567,"Atlantic butterfish","TRUE","TRUE","FALSE",1
201504,233,"201504-233",41.1583333333333,-68.9366666666667,696,2208,56,"GoM",173,"P. triacanthus","Unknown",1,"201504_233_696_P_triacanthus",03:08:47,41.158902,-68.93653,"102",2015-09-29,"22:08:00","Unknown",NA,NA,"Peprilus triacanthus",172567,"Atlantic butterfish","TRUE","TRUE","FALSE",1
201504,154,"201504-154",39.8833333333333,-71.8,697,2201,88.3,"SNE",171,"P. triacanthus","Unknown",1,"201504_154_697_P_triacanthus",03:01:31,39.882947,-71.800083,"160",2015-09-15,"22:01:00","Unknown",NA,NA,"Peprilus triacanthus",172567,"Atlantic butterfish","TRUE","TRUE","FALSE",1
201504,154,"201504-154",39.8833333333333,-71.8,699,2201,88.3,"SNE",136,"P. triacanthus","Unknown",1,"201504_154_699_P_triacanthus",03:01:31,39.882947,-71.800083,"160",2015-09-15,"22:01:00","Unknown",NA,NA,"Peprilus triacanthus",172567,"Atlantic butterfish","TRUE","TRUE","FALSE",1
201504,335,"201504-335",44.125,-66.7883333333333,700,525,79,"GoM",117,"A. pseudoharengus","Unknown",156,"201504_335_700_A_pseudoharengus",10:25:11,44.125688,-66.788332,"144",2015-10-18,"05:25:00","Unknown",NA,NA,"Alosa pseudoharengus",161706,"Alewife","TRUE","TRUE","FALSE",1
201504,51,"201504-51",36.3916666666667,-74.85,701,2128,38.5,"MAB",210,"P. triacanthus","Unknown",1,"201504_51_701_P_triacanthus",02:28:31,36.392453,-74.850483,"70",2015-09-05,"21:28:00","Unknown",NA,NA,"Peprilus triacanthus",172567,"Atlantic butterfish","FALSE","TRUE","FALSE",3
201504,51,"201504-51",36.3916666666667,-74.85,702,2128,38.5,"MAB",187,"P. triacanthus","Unknown",1,"201504_51_702_P_triacanthus",02:28:31,36.392453,-74.850483,"70",2015-09-05,"21:28:00","Unknown",NA,NA,"Peprilus triacanthus",172567,"Atlantic butterfish","FALSE","TRUE","FALSE",3
201504,51,"201504-51",36.3916666666667,-74.85,703,2128,38.5,"MAB",84,"P. triacanthus","Unknown",1,"201504_51_703_P_triacanthus",02:28:31,36.392453,-74.850483,"70",2015-09-05,"21:28:00","Unknown",NA,NA,"Peprilus triacanthus",172567,"Atlantic butterfish","FALSE","TRUE","FALSE",3
201504,136,"201504-136",39.5366666666667,-72.8166666666667,704,639,37.2,"SNE",89,"P. triacanthus","Unknown",1,"201504_136_704_P_triacanthus",11:39:50,39.536643,-72.816463,"67",2015-09-13,"06:39:00","Unknown",NA,NA,"Peprilus triacanthus",172567,"Atlantic butterfish","TRUE","TRUE","FALSE",1
201504,136,"201504-136",39.5366666666667,-72.8166666666667,705,639,37.2,"SNE",87,"P. triacanthus","Unknown",1,"201504_136_705_P_triacanthus",11:39:50,39.536643,-72.816463,"67",2015-09-13,"06:39:00","Unknown",NA,NA,"Peprilus triacanthus",172567,"Atlantic butterfish","TRUE","TRUE","FALSE",1
201504,136,"201504-136",39.5366666666667,-72.8166666666667,706,639,37.2,"SNE",86,"P. triacanthus","Unknown",1,"201504_136_706_P_triacanthus",11:39:50,39.536643,-72.816463,"67",2015-09-13,"06:39:00","Unknown",NA,NA,"Peprilus triacanthus",172567,"Atlantic butterfish","TRUE","TRUE","FALSE",1
