"cruise","station","decimalLatitude","decimalLongitude","time_UTC","date","average_depth","Fish_Num","abbrevName_fish","uniqueIdentifierFish","scientificName_fish","scientificNameID_fish","vernacularName","d13C","d15N","C_to_N","d13C_corr"
201402,48,38.212388,-73.807907,05:02:23,2014-04-02,"116",440,"P. triacanthus","201402_48_440_P_triacanthus","Peprilus triacanthus",172567,"Atlantic butterfish",-19.5085187520692,11.5858588505018,3.60591353552969,-18.6269055321093
201402,180,41.090333,-69.272667,16:53:29,2014-04-23,"58",441,"C. harengus","201402_180_441_C_harengus","Clupea harengus",161722,"Atlantic herring",-18.1181835112214,11.0796569074201,3.32251837538243,-17.5968014025911
201402,180,41.090333,-69.272667,16:53:29,2014-04-23,"58",443,"C. harengus","201402_180_443_C_harengus","Clupea harengus",161722,"Atlantic herring",-19.4610684585734,11.3078827244434,3.62407185302284,-18.5573487144585
201402,65,40.904167,-71.295833,06:55:08,2014-04-11,"57",444,"A. pseudoharengus","201402_65_444_A_pseudoharengus","Alosa pseudoharengus",161706,"Alewife",-17.8431488954076,12.0122028872539,3.28250579687651,-17.3750890782888
201402,65,40.904167,-71.295833,06:55:08,2014-04-11,"57",446,"A. pseudoharengus","201402_65_446_A_pseudoharengus","Alosa pseudoharengus",161706,"Alewife",-18.4993689376902,11.9507599865028,3.5362660669952,-17.7035917629066
201402,116,39.689,-73.642,23:01:50,2014-04-16,"35",447,"A. pseudoharengus","201402_116_447_A_pseudoharengus","Alosa pseudoharengus",161706,"Alewife",-19.3580450766696,13.0947651856427,4.04084198985672,-17.9752550557949
201402,116,39.689,-73.642,23:01:50,2014-04-16,"35",448,"A. pseudoharengus","201402_116_448_A_pseudoharengus","Alosa pseudoharengus",161706,"Alewife",-18.3993667881486,13.690230856941,3.36471186444454,-17.8224471840382
201402,67,40.692783,-71.264463,10:53:43,2014-04-11,"61",450,"A. pseudoharengus","201402_67_450_A_pseudoharengus","Alosa pseudoharengus",161706,"Alewife",-18.537715843948,12.498262706905,3.63098519143001,-17.6256086781072
201402,67,40.692783,-71.264463,10:53:43,2014-04-11,"61",452,"A. pseudoharengus","201402_67_452_A_pseudoharengus","Alosa pseudoharengus",161706,"Alewife",-19.1882877130549,12.6231255300927,3.81499107377529,-18.0586201448922
201404,281,42.024265,-66.54907,02:12:34,2014-10-16,"79",453,"C. harengus","201404_281_453_C_harengus","Clupea harengus",161722,"Atlantic herring",-21.4657188088731,11.392891621412,5.18251013073795,-18.9877996308101
201404,281,42.024265,-66.54907,02:12:34,2014-10-16,"79",454,"C. harengus","201404_281_454_C_harengus","Clupea harengus",161722,"Atlantic herring",-21.4519210028062,12.0985514974295,4.97951939754216,-19.1498487980341
201404,281,42.024265,-66.54907,02:12:34,2014-10-16,"79",455,"C. harengus","201404_281_455_C_harengus","Clupea harengus",161722,"Atlantic herring",-21.3015102657669,11.4993056930626,4.78271182529637,-19.1769113204058
201404,281,42.024265,-66.54907,02:12:34,2014-10-16,"79",456,"C. harengus","201404_281_456_C_harengus","Clupea harengus",161722,"Atlantic herring",-22.0822696207128,11.816677369965,5.3957021791218,-19.4269319447023
201404,113,40.94842,-71.05502,03:21:56,2014-09-24,"50",457,"P. triacanthus","201404_113_457_P_triacanthus","Peprilus triacanthus",172567,"Atlantic butterfish",-22.6529998429806,11.5828139487006,7.56631106266119,-18.5096713275424
201404,113,40.94842,-71.05502,03:21:56,2014-09-24,"50",458,"P. triacanthus","201404_113_458_P_triacanthus","Peprilus triacanthus",172567,"Atlantic butterfish",-20.6011535641179,12.2346525511616,3.81596143856897,-19.4703667187817
201404,389,44.34898,-67.134647,04:17:16,2014-11-04,"156",459,"A. aestivalis","201404_389_459_A_aestivalis","Alosa aestivalis",161703,"Blueback herring",-19.1796429042592,11.5827515984211,3.17314200739432,-18.8607102092605
201404,379,42.418658,-68.058433,21:52:21,2014-10-30,"184",460,"A. pseudoharengus","201404_379_460_A_pseudoharengus","Alosa pseudoharengus",161706,"Alewife",-18.7808629984039,12.2649366731619,3.57680093706173,-17.9349257747442
201404,347,41.361948,-68.542528,06:57:22,2014-10-21,"77",462,"C. harengus","201404_347_462_C_harengus","Clupea harengus",161722,"Atlantic herring",-18.7787060205317,11.6674647713131,3.14494717276308,-18.4990530151291
201404,347,41.361948,-68.542528,06:57:22,2014-10-21,"77",463,"C. harengus","201404_347_463_C_harengus","Clupea harengus",161722,"Atlantic herring",-20.1595093082244,12.3645875804705,4.1468516341758,-18.6627495813938
201404,347,41.361948,-68.542528,06:57:22,2014-10-21,"77",464,"C. harengus","201404_347_464_C_harengus","Clupea harengus",161722,"Atlantic herring",-19.6873930592806,12.875229678489,3.6974448624314,-18.6954606024479
201404,347,41.361948,-68.542528,06:57:22,2014-10-21,"77",465,"C. harengus","201404_347_465_C_harengus","Clupea harengus",161722,"Atlantic herring",-19.307172099086,12.1554130309177,3.70390668493779,-18.3075549679356
201404,446,42.53861,-70.457485,16:19:21,2014-11-10,"95",467,"S. scombrus","201404_446_467_S_scombrus","Scomber scombrus",172414,"Atlantic mackerel",-19.5778385044355,11.089477547763,3.77389043989407,-18.4958421663422
201404,390,44.35496,-67.033048,06:43:27,2014-11-04,"137",468,"A. aestivalis","201404_390_468_A_aestivalis","Alosa aestivalis",161703,"Blueback herring",-19.9505602223127,12.1266628027274,3.3737060293109,-19.3618920612834
201404,390,44.35496,-67.033048,06:43:27,2014-11-04,"137",469,"A. aestivalis","201404_390_469_A_aestivalis","Alosa aestivalis",161703,"Blueback herring",-19.6020239647626,12.3201666411151,3.41845339643401,-18.9553665842235
201404,386,44.048882,-67.756332,22:47:15,2014-10-31,"154",470,"A. aestivalis","201404_386_470_A_aestivalis","Alosa aestivalis",161703,"Blueback herring",-19.5071535426153,11.3169649074345,3.51336051117715,-18.7399758134301
201404,386,44.048882,-67.756332,22:47:15,2014-10-31,"154",471,"A. aestivalis","201404_386_471_A_aestivalis","Alosa aestivalis",161703,"Blueback herring",-19.1870056441864,12.8389250376685,3.46644541134903,-18.4789918706051
201404,386,44.048882,-67.756332,22:47:15,2014-10-31,"154",472,"A. aestivalis","201404_386_472_A_aestivalis","Alosa aestivalis",161703,"Blueback herring",-20.3799251275995,11.8984277415543,4.24778642325498,-18.7773275046715
201404,113,40.94842,-71.05502,03:21:56,2014-09-24,"50",473,"P. triacanthus","201404_113_473_P_triacanthus","Peprilus triacanthus",172567,"Atlantic butterfish",-19.5567734920421,12.0244890592754,3.22800610509879,-19.1623972039184
201404,113,40.94842,-71.05502,03:21:56,2014-09-24,"50",474,"P. triacanthus","201404_113_474_P_triacanthus","Peprilus triacanthus",172567,"Atlantic butterfish",-21.253419699906,11.5093129809243,5.00095733115505,-18.9324408850594
201404,349,41.412825,-69.000298,11:55:33,2014-10-21,"152",475,"C. harengus","201404_349_475_C_harengus","Clupea harengus",161722,"Atlantic herring",-19.5781092762927,11.873483566016,3.80424598427017,-18.4608548066862
201404,349,41.412825,-69.000298,11:55:33,2014-10-21,"152",476,"C. harengus","201404_349_476_C_harengus","Clupea harengus",161722,"Atlantic herring",-19.3291708055643,12.3953300727876,1.93436716404899,-21.1884780309951
201404,349,41.412825,-69.000298,11:55:33,2014-10-21,"152",477,"C. harengus","201404_349_477_C_harengus","Clupea harengus",161722,"Atlantic herring",-19.9881237047449,11.3166162232137,3.81073551799728,-18.8633681151846
201404,349,41.412825,-69.000298,11:55:33,2014-10-21,"152",478,"C. harengus","201404_349_478_C_harengus","Clupea harengus",161722,"Atlantic herring",-19.5183731035171,12.2568228909083,4.04619334884398,-18.1297586158622
201404,349,41.412825,-69.000298,11:55:33,2014-10-21,"152",479,"C. harengus","201404_349_479_C_harengus","Clupea harengus",161722,"Atlantic herring",-19.6211435814248,12.0685846711308,4.00329210887188,-18.2794414450935
201404,392,44.01206,-66.823293,12:51:42,2014-11-04,"122",480,"A. aestivalis","201404_392_480_A_aestivalis","Alosa aestivalis",161703,"Blueback herring",-20.4070976550476,11.8028480986474,3.68349129774211,-19.431805285603
201404,392,44.01206,-66.823293,12:51:42,2014-11-04,"122",481,"A. aestivalis","201404_392_481_A_aestivalis","Alosa aestivalis",161703,"Blueback herring",-19.4777940891143,12.17520338277,3.6549283645198,-18.5367614403447
201404,392,44.01206,-66.823293,12:51:42,2014-11-04,"122",482,"A. aestivalis","201404_392_482_A_aestivalis","Alosa aestivalis",161703,"Blueback herring",-20.531773291198,11.4448140816312,3.71405411346238,-19.5201154221664
201404,392,44.01206,-66.823293,12:51:42,2014-11-04,"122",483,"A. aestivalis","201404_392_483_A_aestivalis","Alosa aestivalis",161703,"Blueback herring",-20.1363036840067,11.6533317827521,3.87564558971714,-18.9372150597577
201404,352,41.503895,-69.332092,19:47:02,2014-10-21,"88",484,"C. harengus","201404_352_484_C_harengus","Clupea harengus",161722,"Atlantic herring",-19.9798929988991,11.7673611755898,4.19747267961936,-18.4297350709229
201404,352,41.503895,-69.332092,19:47:02,2014-10-21,"88",485,"C. harengus","201404_352_485_C_harengus","Clupea harengus",161722,"Atlantic herring",-18.8141390449283,12.1504744860486,3.43874052826373,-18.1414407127523
201404,352,41.503895,-69.332092,19:47:02,2014-10-21,"88",486,"C. harengus","201404_352_486_C_harengus","Clupea harengus",161722,"Atlantic herring",-20.7086737290482,11.8385686215962,5.47780611393559,-17.9868724472063
201404,352,41.503895,-69.332092,19:47:02,2014-10-21,"88",487,"C. harengus","201404_352_487_C_harengus","Clupea harengus",161722,"Atlantic herring",-18.6336853125472,12.5775691512832,3.14866100046755,-18.3488382889679
201404,352,41.503895,-69.332092,19:47:02,2014-10-21,"88",488,"C. harengus","201404_352_488_C_harengus","Clupea harengus",161722,"Atlantic herring",-20.2871950050223,12.4092533912557,4.05600722929817,-18.8879189918756
201404,441,42.865373,-70.531407,03:17:46,2014-11-10,"93",489,"S. scombrus","201404_441_489_S_scombrus","Scomber scombrus",172414,"Atlantic mackerel",-19.7274790840277,11.0615512390532,3.38889051873823,-19.1190471976893
201404,441,42.865373,-70.531407,03:17:46,2014-11-10,"93",490,"S. scombrus","201404_441_490_S_scombrus","Scomber scombrus",172414,"Atlantic mackerel",-19.8851676459169,11.36333985726,3.45485738604542,-19.1918906779649
201404,441,42.865373,-70.531407,03:17:46,2014-11-10,"93",491,"S. scombrus","201404_441_491_S_scombrus","Scomber scombrus",172414,"Atlantic mackerel",-19.3905378527437,10.853384671163,3.15859507696392,-19.0918274609181
201404,439,42.820795,-70.414598,23:20:05,2014-11-09,"122",492,"S. scombrus","201404_439_492_S_scombrus","Scomber scombrus",172414,"Atlantic mackerel",-18.6955949678698,10.9994792117972,3.33102656791713,-18.1629573327272
201404,439,42.820795,-70.414598,23:20:05,2014-11-09,"122",493,"S. scombrus","201404_439_493_S_scombrus","Scomber scombrus",172414,"Atlantic mackerel",-19.1535034590452,10.9037874968605,3.20935302008729,-18.7846321816863
201404,439,42.820795,-70.414598,23:20:05,2014-11-09,"122",494,"S. scombrus","201404_439_494_S_scombrus","Scomber scombrus",172414,"Atlantic mackerel",-19.3097053599283,11.3352374265417,3.50836226014727,-18.5487931320209
201404,439,42.820795,-70.414598,23:20:05,2014-11-09,"122",495,"S. scombrus","201404_439_495_S_scombrus","Scomber scombrus",172414,"Atlantic mackerel",-19.9941783110086,10.9670817635797,3.8892355456854,-18.7796845681901
201404,393,43.956667,-66.791,14:53:37,2014-11-04,"109",497,"P. triacanthus","201404_393_497_P_triacanthus","Peprilus triacanthus",172567,"Atlantic butterfish",-21.520403809001,11.5147967151413,6.88583375506649,-17.7918229652239
201404,393,43.956667,-66.791,14:53:37,2014-11-04,"109",498,"P. triacanthus","201404_393_498_P_triacanthus","Peprilus triacanthus",172567,"Atlantic butterfish",-18.5246184555304,11.0774768534893,3.42449243033389,-17.8701931353448
201404,393,43.956667,-66.791,14:53:37,2014-11-04,"109",499,"P. triacanthus","201404_393_499_P_triacanthus","Peprilus triacanthus",172567,"Atlantic butterfish",-20.3805903344746,10.7765665511325,5.1872241453098,-17.8986698234927
201404,348,41.361117,-68.77276,09:10:03,2014-10-21,"116",500,"C. harengus","201404_348_500_C_harengus","Clupea harengus",161722,"Atlantic herring",-19.0262329757981,12.1258883015766,3.39264693031774,-18.4129255080222
201404,234,40.349377,-67.945245,12:45:06,2014-10-11,"143",501,"P. triacanthus","201404_234_501_P_triacanthus","Peprilus triacanthus",172567,"Atlantic butterfish",-22.2935054412683,10.9520729540911,6.82988347018502,-18.6008306409847
201404,234,40.349377,-67.945245,12:45:06,2014-10-11,"143",502,"P. triacanthus","201404_234_502_P_triacanthus","Peprilus triacanthus",172567,"Atlantic butterfish",-22.3877240284268,10.9274609600781,6.47090303261855,-18.9326677601428
201404,234,40.349377,-67.945245,12:45:06,2014-10-11,"143",503,"P. triacanthus","201404_234_503_P_triacanthus","Peprilus triacanthus",172567,"Atlantic butterfish",-21.7378635941318,12.3456355629919,6.13405267634594,-18.5180848641503
201404,390,44.35496,-67.033048,06:43:27,2014-11-04,"137",504,"A. aestivalis","201404_390_504_A_aestivalis","Alosa aestivalis",161703,"Blueback herring",-20.5108209853432,12.7631530516544,4.15503508596518,-19.0053848252622
201404,390,44.35496,-67.033048,06:43:27,2014-11-04,"137",505,"A. aestivalis","201404_390_505_A_aestivalis","Alosa aestivalis",161703,"Blueback herring",-19.0445831036773,12.4392191817927,3.39651126010739,-18.4262656135205
201404,390,44.35496,-67.033048,06:43:27,2014-11-04,"137",506,"A. aestivalis","201404_390_506_A_aestivalis","Alosa aestivalis",161703,"Blueback herring",-18.9492871754577,12.2545527948033,3.68853015947777,-17.9679785365053
201404,390,44.35496,-67.033048,06:43:27,2014-11-04,"137",507,"A. aestivalis","201404_390_507_A_aestivalis","Alosa aestivalis",161703,"Blueback herring",-20.337520243207,11.8813368528146,3.63172368202007,-19.4245180677618
201404,231,40.292568,-68.502257,06:29:19,2014-10-11,"133",508,"P. triacanthus","201404_231_508_P_triacanthus","Peprilus triacanthus",172567,"Atlantic butterfish",-21.8791492752475,10.5015301856576,5.76522165204167,-18.9322855878439
201404,231,40.292568,-68.502257,06:29:19,2014-10-11,"133",509,"P. triacanthus","201404_231_509_P_triacanthus","Peprilus triacanthus",172567,"Atlantic butterfish",-21.4228923553088,11.0026526032758,4.86200044594909,-19.225931047834
201404,231,40.292568,-68.502257,06:29:19,2014-10-11,"133",510,"P. triacanthus","201404_231_510_P_triacanthus","Peprilus triacanthus",172567,"Atlantic butterfish",-21.6393868948043,10.5575689039554,5.72407982003701,-18.7240422648498
201404,412,42.047667,-67.184333,12:30:28,2014-11-06,"53",511,"S. scombrus","201404_412_511_S_scombrus","Scomber scombrus",172414,"Atlantic mackerel",-22.6593444749418,13.0924157256227,5.63964489141853,-19.8094018093823
201404,412,42.047667,-67.184333,12:30:28,2014-11-06,"53",512,"S. scombrus","201404_412_512_S_scombrus","Scomber scombrus",172414,"Atlantic mackerel",-21.3007020665676,12.5043078556771,4.50041761807574,-19.443849031828
201404,412,42.047667,-67.184333,12:30:28,2014-11-06,"53",513,"S. scombrus","201404_412_513_S_scombrus","Scomber scombrus",172414,"Atlantic mackerel",-22.6343883789767,12.9071818577063,5.54126049560272,-19.8618993518667
201404,412,42.047667,-67.184333,12:30:28,2014-11-06,"53",514,"S. scombrus","201404_412_514_S_scombrus","Scomber scombrus",172414,"Atlantic mackerel",-22.2360267066595,12.3588877411939,5.63472696596229,-19.3899235084475
201404,412,42.047667,-67.184333,12:30:28,2014-11-06,"53",515,"S. scombrus","201404_412_515_S_scombrus","Scomber scombrus",172414,"Atlantic mackerel",-23.1823202457467,12.7305461505529,5.21458080839576,-20.6772504924233
201404,369,42.00832,-69.375802,16:41:34,2014-10-29,"212",516,"A. pseudoharengus","201404_369_516_A_pseudoharengus","Alosa pseudoharengus",161706,"Alewife",-18.3775348060367,11.8525317111237,3.60725099578527,-17.4942895249679
201404,369,42.00832,-69.375802,16:41:34,2014-10-29,"212",517,"A. pseudoharengus","201404_369_517_A_pseudoharengus","Alosa pseudoharengus",161706,"Alewife",-22.2757715879681,12.6201982361163,6.39832046372565,-18.8703592275562
201404,369,42.00832,-69.375802,16:41:34,2014-10-29,"212",518,"A. pseudoharengus","201404_369_518_A_pseudoharengus","Alosa pseudoharengus",161706,"Alewife",-18.9515652426494,11.6299034653914,3.72979214768969,-17.9212978566002
201404,369,42.00832,-69.375802,16:41:34,2014-10-29,"212",519,"A. pseudoharengus","201404_369_519_A_pseudoharengus","Alosa pseudoharengus",161706,"Alewife",-21.1400724179498,12.4946912126183,5.39812995835371,-18.4827549711881
201404,369,42.00832,-69.375802,16:41:34,2014-10-29,"212",520,"A. pseudoharengus","201404_369_520_A_pseudoharengus","Alosa pseudoharengus",161706,"Alewife",-22.2043309425546,12.6030422023867,6.11682812781559,-18.9969276963027
201404,369,42.00832,-69.375802,16:41:34,2014-10-29,"212",521,"A. pseudoharengus","201404_369_521_A_pseudoharengus","Alosa pseudoharengus",161706,"Alewife",-19.7586762030326,12.2195379138227,4.13768945518913,-18.2716509360171
201404,350,41.55491,-69.178327,14:31:33,2014-10-21,"169",522,"C. harengus","201404_350_522_C_harengus","Clupea harengus",161722,"Atlantic herring",-20.1156834062143,12.6699642290886,4.21003514345124,-18.5523735560198
201404,350,41.55491,-69.178327,14:31:33,2014-10-21,"169",523,"C. harengus","201404_350_523_C_harengus","Clupea harengus",161722,"Atlantic herring",-19.6053153149767,11.6828549543925,3.39820592303759,-18.9848025276472
201404,350,41.55491,-69.178327,14:31:33,2014-10-21,"169",524,"C. harengus","201404_350_524_C_harengus","Clupea harengus",161722,"Atlantic herring",-19.7383251678508,11.873968984307,3.57808058838962,-18.8908137055306
201404,350,41.55491,-69.178327,14:31:33,2014-10-21,"169",525,"C. harengus","201404_350_525_C_harengus","Clupea harengus",161722,"Atlantic herring",-20.3160003630114,11.7240558256458,3.88256844754223,-19.1090574812675
201404,350,41.55491,-69.178327,14:31:33,2014-10-21,"169",526,"C. harengus","201404_350_526_C_harengus","Clupea harengus",161722,"Atlantic herring",-18.6867362024071,11.8133712274568,3.34302691681166,-18.1382720257118
201404,435,42.7965,-70.227833,16:00:29,2014-11-09,"64",527,"S. scombrus","201404_435_527_S_scombrus","Scomber scombrus",172414,"Atlantic mackerel",-18.8068388465471,11.0238178363763,3.16574129717983,-18.4981825800258
201404,435,42.7965,-70.227833,16:00:29,2014-11-09,"64",528,"S. scombrus","201404_435_528_S_scombrus","Scomber scombrus",172414,"Atlantic mackerel",-19.4519373527179,11.0024839039847,3.68626802864299,-18.4733286217121
201404,435,42.7965,-70.227833,16:00:29,2014-11-09,"64",529,"S. scombrus","201404_435_529_S_scombrus","Scomber scombrus",172414,"Atlantic mackerel",-20.3129190364446,11.3018193340435,3.89934891711516,-19.0869960094244
201404,435,42.7965,-70.227833,16:00:29,2014-11-09,"64",530,"S. scombrus","201404_435_530_S_scombrus","Scomber scombrus",172414,"Atlantic mackerel",-18.5559656371472,11.2938422059454,3.0469975197998,-18.4155620619635
201404,435,42.7965,-70.227833,16:00:29,2014-11-09,"64",531,"S. scombrus","201404_435_531_S_scombrus","Scomber scombrus",172414,"Atlantic mackerel",-19.1299082803575,11.0840717455437,3.34813607490441,-18.5747231766234
201404,436,42.778717,-70.20353,17:17:34,2014-11-09,"114",532,"S. scombrus","201404_436_532_S_scombrus","Scomber scombrus",172414,"Atlantic mackerel",-20.4564892000688,11.2511363980799,3.85705364583025,-19.278563510061
201404,436,42.778717,-70.20353,17:17:34,2014-11-09,"114",533,"S. scombrus","201404_436_533_S_scombrus","Scomber scombrus",172414,"Atlantic mackerel",-19.4707216415093,11.4291516692744,3.37569962917174,-18.8794535972646
201404,436,42.778717,-70.20353,17:17:34,2014-11-09,"114",534,"S. scombrus","201404_436_534_S_scombrus","Scomber scombrus",172414,"Atlantic mackerel",-19.7316686787946,11.3207213576071,3.65367677725109,-18.7921433588563
201404,436,42.778717,-70.20353,17:17:34,2014-11-09,"114",535,"S. scombrus","201404_436_535_S_scombrus","Scomber scombrus",172414,"Atlantic mackerel",-19.5217625277791,11.079707140256,3.4222080319392,-18.8702739908698
201404,436,42.778717,-70.20353,17:17:34,2014-11-09,"114",536,"S. scombrus","201404_436_536_S_scombrus","Scomber scombrus",172414,"Atlantic mackerel",-19.5988903276613,12.0559330073912,3.29821413636967,-19.1098198812759
201404,396,43.592782,-66.65416,21:33:34,2014-11-04,"118",537,"P. triacanthus","201404_396_537_P_triacanthus","Peprilus triacanthus",172567,"Atlantic butterfish",-22.8725565686992,11.2816379191194,6.61900716727043,-19.3179069338516
201404,396,43.592782,-66.65416,21:33:34,2014-11-04,"118",538,"P. triacanthus","201404_396_538_P_triacanthus","Peprilus triacanthus",172567,"Atlantic butterfish",-21.962191390872,11.3989286612058,5.68549835548882,-19.0766108188085
201404,396,43.592782,-66.65416,21:33:34,2014-11-04,"118",539,"P. triacanthus","201404_396_539_P_triacanthus","Peprilus triacanthus",172567,"Atlantic butterfish",-22.0076760018321,11.7077725388998,5.23730582837418,-19.4834684652547
201404,41,36.597667,-74.718667,18:10:14,2014-09-12,"146",540,"P. triacanthus","201404_41_540_P_triacanthus","Peprilus triacanthus",172567,"Atlantic butterfish",-21.5788626734282,11.9035925976295,5.93585207624418,-18.5036350853911
201404,41,36.597667,-74.718667,18:10:14,2014-09-12,"146",541,"P. triacanthus","201404_41_541_P_triacanthus","Peprilus triacanthus",172567,"Atlantic butterfish",-22.4226303353774,10.8742357545858,6.94674754129121,-18.6552883521803
201404,41,36.597667,-74.718667,18:10:14,2014-09-12,"146",542,"P. triacanthus","201404_41_542_P_triacanthus","Peprilus triacanthus",172567,"Atlantic butterfish",-21.7985031964979,12.1995149795643,5.21792309140609,-19.2906135279992
201404,380,42.747683,-68.619038,02:20:48,2014-10-31,"174",543,"A. pseudoharengus","201404_380_543_A_pseudoharengus","Alosa pseudoharengus",161706,"Alewife",-19.1862265363288,12.1184023139966,3.86935507971215,-17.9942869213056
201404,397,43.610557,-66.878963,23:37:48,2014-11-04,"133",544,"P. triacanthus","201404_397_544_P_triacanthus","Peprilus triacanthus",172567,"Atlantic butterfish",-20.0295494650543,9.52134551022001,3.37179788450802,-19.4433711833903
201404,397,43.610557,-66.878963,23:37:48,2014-11-04,"133",545,"P. triacanthus","201404_397_545_P_triacanthus","Peprilus triacanthus",172567,"Atlantic butterfish",-19.4344966726431,9.84096710330487,3.32053960422733,-18.9157364204344
201404,397,43.610557,-66.878963,23:37:48,2014-11-04,"133",546,"P. triacanthus","201404_397_546_P_triacanthus","Peprilus triacanthus",172567,"Atlantic butterfish",-20.3497532941531,9.24529476184327,3.36822060379609,-19.768246695191
201404,351,41.698208,-69.129908,17:06:02,2014-10-21,"180",547,"C. harengus","201404_351_547_C_harengus","Clupea harengus",161722,"Atlantic herring",-19.0727555146283,11.9102747334823,3.61397955220609,-18.1813087545508
201404,351,41.698208,-69.129908,17:06:02,2014-10-21,"180",548,"C. harengus","201404_351_548_C_harengus","Clupea harengus",161722,"Atlantic herring",-21.1532381546052,12.0690071905417,4.97951939754216,-18.8511659498331
201404,351,41.698208,-69.129908,17:06:02,2014-10-21,"180",549,"C. harengus","201404_351_549_C_harengus","Clupea harengus",161722,"Atlantic herring",-19.7052231887934,11.5030535952503,3.66491113293475,-18.7521863994828
201404,351,41.698208,-69.129908,17:06:02,2014-10-21,"180",550,"C. harengus","201404_351_550_C_harengus","Clupea harengus",161722,"Atlantic herring",-20.2633791435795,11.925183856913,4.62986229005622,-18.2817272678303
201404,351,41.698208,-69.129908,17:06:02,2014-10-21,"180",551,"C. harengus","201404_351_551_C_harengus","Clupea harengus",161722,"Atlantic herring",-18.965166921107,12.4283298430954,3.44890464871511,-18.2794794393949
201404,40,36.666285,-74.700623,16:09:48,2014-09-12,"145",552,"P. triacanthus","201404_40_552_P_triacanthus","Peprilus triacanthus",172567,"Atlantic butterfish",-22.4745647223124,11.5299626623864,6.941696825893,-18.7104237022843
201404,40,36.666285,-74.700623,16:09:48,2014-09-12,"145",553,"P. triacanthus","201404_40_553_P_triacanthus","Peprilus triacanthus",172567,"Atlantic butterfish",-23.1416335538971,12.2850895185421,8.55263631938418,-18.4590331760938
201404,40,36.666285,-74.700623,16:09:48,2014-09-12,"145",554,"P. triacanthus","201404_40_554_P_triacanthus","Peprilus triacanthus",172567,"Atlantic butterfish",-22.1056443443115,11.1527817327228,6.63920547700914,-18.5375852353038
201404,366,42.343262,-69.682567,06:15:06,2014-10-29,"251",555,"C. harengus","201404_366_555_C_harengus","Clupea harengus",161722,"Atlantic herring",-18.883275618131,11.6728045314908,3.13071827030359,-18.6235795424273
201404,366,42.343262,-69.682567,06:15:06,2014-10-29,"251",556,"C. harengus","201404_366_556_C_harengus","Clupea harengus",161722,"Atlantic herring",-20.2479012397154,12.4137853051555,4.15187745282382,-18.7458109061517
201404,366,42.343262,-69.682567,06:15:06,2014-10-29,"251",557,"C. harengus","201404_366_557_C_harengus","Clupea harengus",161722,"Atlantic herring",-19.1277244812374,12.0418764259261,3.36989752027721,-18.5440273271531
201404,366,42.343262,-69.682567,06:15:06,2014-10-29,"251",558,"C. harengus","201404_366_558_C_harengus","Clupea harengus",161722,"Atlantic herring",-18.4801838184567,11.950271410991,3.33260881253197,-17.9454561954072
201404,44,36.225252,-74.862157,02:47:53,2014-09-13,"85",559,"P. triacanthus","201404_44_559_P_triacanthus","Peprilus triacanthus",172567,"Atlantic butterfish",-22.5800691910597,11.4147233638112,6.04504597186821,-19.424617960464
201404,44,36.225252,-74.862157,02:47:53,2014-09-13,"85",560,"P. triacanthus","201404_44_560_P_triacanthus","Peprilus triacanthus",172567,"Atlantic butterfish",-20.2584350050091,11.3067666264963,3.70901064641097,-19.25275749655
201404,44,36.225252,-74.862157,02:47:53,2014-09-13,"85",561,"P. triacanthus","201404_44_561_P_triacanthus","Peprilus triacanthus",172567,"Atlantic butterfish",-22.2101308512341,10.8170356812486,6.45805401604262,-18.7638221625661
201404,383,43.53739,-68.560932,12:54:33,2014-10-31,"136",562,"A. aestivalis","201404_383_562_A_aestivalis","Alosa aestivalis",161703,"Blueback herring",-20.7251636712226,11.7307495291702,4.71883185970403,-18.659742470828
201404,383,43.53739,-68.560932,12:54:33,2014-10-31,"136",563,"A. aestivalis","201404_383_563_A_aestivalis","Alosa aestivalis",161703,"Blueback herring",-19.8954927684791,11.5960784624712,4.12579450008586,-18.4211376376554
201404,383,43.53739,-68.560932,12:54:33,2014-10-31,"136",564,"A. aestivalis","201404_383_564_A_aestivalis","Alosa aestivalis",161703,"Blueback herring",-19.741624390749,12.102320848863,3.94432201139185,-18.4652329647586
201404,114,40.72549,-71.400907,06:45:30,2014-09-24,"61",565,"P. triacanthus","201404_114_565_P_triacanthus","Peprilus triacanthus",172567,"Atlantic butterfish",-21.3621310609077,12.7916550653404,5.06062301014782,-18.988955330184
201404,114,40.72549,-71.400907,06:45:30,2014-09-24,"61",566,"P. triacanthus","201404_114_566_P_triacanthus","Peprilus triacanthus",172567,"Atlantic butterfish",-21.6777438872901,11.0187970780539,5.48447152265324,-18.9505907126475
201404,114,40.72549,-71.400907,06:45:30,2014-09-24,"61",567,"P. triacanthus","201404_114_567_P_triacanthus","Peprilus triacanthus",172567,"Atlantic butterfish",-22.0700139726461,11.4160706365992,5.68423768936559,-19.1854093584429
201404,353,41.534272,-69.371745,22:05:39,2014-10-21,"85",568,"C. harengus","201404_353_568_C_harengus","Clupea harengus",161722,"Atlantic herring",-18.5441824063578,11.9600487704688,3.32637707908112,-18.0176920336555
201404,353,41.534272,-69.371745,22:05:39,2014-10-21,"85",569,"C. harengus","201404_353_569_C_harengus","Clupea harengus",161722,"Atlantic herring",-21.2680764779008,11.4940825800881,4.70714814646263,-19.2135655591483
